case,case_index,p,q,dimension,chi,conditioned,role,delta,seed_index,seed,direction,K_index,K,K_over_Kref,R,N,relax_steps,K_grid_size
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,18,0.07184268479723267,0.20526481370637908,0.758886179109771,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,19,0.07570372499654372,0.21629635713298206,0.8095723334260841,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,20,0.07977226901427091,0.22792076861220262,0.8625498577684722,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,21,0.0840594687246333,0.24016991064180943,0.8942405485386615,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,22,0.08857707533683831,0.25307735810525234,0.9158551246616848,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,23,0.09333747160513185,0.2666784903003767,0.9187064884899254,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,24,0.09835370576991276,0.2810105879140365,0.9220716235894973,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,25,0.103639527322944,0.2961129352084114,0.923883030858648,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,26,0.10920942469469275,0.31202692769912216,0.9245769302111637,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,27,0.11507866496710088,0.3287961856202883,0.925500331195918,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,28,0.12126333572063788,0.34646667348753685,0.9263773788713726,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,29,0.12778038913033962,0.36508682608668463,0.9273041709779047,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,30,0.1346476884316994,0.3847076812334269,0.928258408999716,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,31,0.1418840568837749,0.4053830196679283,0.9292381537710394,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,32,0.1495093293637183,0.4271695124677666,0.930246691170161,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,33,0.15754440673415068,0.4501268763832877,0.931284420821974,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,34,0.1660113131324009,0.47431803752114543,0.9323496750578416,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,35,0.1749332563386395,0.4998093038246843,0.9334424272209166,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,36,0.18433469138837588,0.5266705468239311,0.9345618954176368,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,37,0.19424138760368112,0.5549753931533746,0.9357072473163033,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,38,0.2046804992268684,0.5848014263624812,0.936877490786854,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,39,0.2156806398502382,0.6162303995721091,0.938071469419299,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,40,0.22727196084590023,0.649348459559715,0.939287858140664,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,41,0.2394862340106479,0.6842463828875655,0.9405251650887929,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,42,0.25235693865241454,0.7210198247211844,0.9417817349513468,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,43,0.26591935335701605,0.7597695810200459,0.9430557565787183,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,44,0.28021065268671175,0.8006018648191765,0.9443452744336241,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,45,0.29527000907563467,0.8436285973589562,0.9456482037057372,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,46,0.3111387002013854,0.8889677148611012,0.94696234867595,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,47,0.3278602221270973,0.9367434917917067,0.9482854237411933,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,48,0.3454804085240918,0.9870868814974052,0.9496150763862753,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,49,0.3640475563019168,1.0401358751483338,0.9509489113266485,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,50,0.3836125579901163,1.0960358799717609,0.9522845150413992,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,51,0.40422904123459313,1.1549401178131233,0.953619479958284,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,52,0.4259535157909203,1.2170100451169152,0.954951427626019,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,53,0.44884552841751363,1.2824157954786104,0.9562780302981458,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,54,0.4729678260932233,1.3513366459806382,0.9575970304489188,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,55,0.49838652800672717,1.4239615085906492,0.9589062578444318,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,56,0.5251713067891476,1.5004894479689932,0.9602036439069748,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,57,0.5533955794866471,1.581130227104706,0.9614872332423282,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,58,0.5831367087964648,1.666104882275614,0.9627551923466647,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,59,0.6144762151179741,1.7556463289084976,0.9640058156600544,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,forward,60,0.6475,1.85,0.965237529267438,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,0,0.027999999999999997,0.08,0.9094178615159673,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,1,0.02950480352851281,0.08429943865289374,0.9097426216209252,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,2,0.03109047968771934,0.08882994196491241,0.9100807070983019,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,3,0.03276137481404919,0.09360392804014056,0.9104326665500025,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,4,0.03452206882901746,0.09863448236862132,0.9107990729388582,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,5,0.03637738779278416,0.10393539369366904,0.9111805239820373,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,6,0.03833241713237916,0.1095211918067976,0.9115776428755027,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,7,0.04039251558085162,0.11540718737386178,0.9119910792728723,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,8,0.04256332986555068,0.12160951390157337,0.9124215103592119,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,9,0.04485081018579837,0.1281451719594239,0.9128696417477717,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,10,0.047261226522378616,0.13503207577822463,0.9133362078116357,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,11,0.04980118582354714,0.14228910235299183,0.9138219709788193,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,12,0.05247765011466842,0.14993614318476692,0.9143277195042444,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,13,0.055297955581118885,0.15799415880319684,0.9148542633090528,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,14,0.05826983267676218,0.16648523621932054,0.9154024276501902,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,15,0.061401427313113675,0.1754326494660391,0.9159730446308028,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,16,0.06470132318727426,0.18486092339221216,0.9165669428446999,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,17,0.06817856530983343,0.1947959008852384,0.9171849357151431,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,18,0.07184268479723267,0.20526481370637908,0.9178278092897515,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,19,0.07570372499654372,0.21629635713298206,0.9184963103503708,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,20,0.07977226901427091,0.22792076861220262,0.919191135667947,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,21,0.0840594687246333,0.24016991064180943,0.9199129230757096,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,22,0.08857707533683831,0.25307735810525234,0.9206622447663566,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,23,0.09333747160513185,0.2666784903003767,0.9214396028746641,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,24,0.09835370576991276,0.2810105879140365,0.9222454270353551,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,25,0.103639527322944,0.2961129352084114,0.9230800732669084,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,26,0.10920942469469275,0.31202692769912216,0.9239438232871917,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,27,0.11507866496710088,0.3287961856202883,0.9248368832673827,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,28,0.12126333572063788,0.34646667348753685,0.9257593811027744,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,29,0.12778038913033962,0.36508682608668463,0.9267113615140831,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,30,0.1346476884316994,0.3847076812334269,0.9276927786470309,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,31,0.1418840568837749,0.4053830196679283,0.9287034862431244,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,32,0.1495093293637183,0.4271695124677666,0.9297432258366956,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,33,0.15754440673415068,0.4501268763832877,0.9308116137319672,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,34,0.1660113131324009,0.47431803752114543,0.9319081276955522,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,35,0.1749332563386395,0.4998093038246843,0.9330320943612744,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,36,0.18433469138837588,0.5266705468239311,0.9341826783067205,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,37,0.19424138760368112,0.5549753931533746,0.9353588736574919,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,38,0.2046804992268684,0.5848014263624812,0.9365594989363546,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,39,0.2156806398502382,0.6162303995721091,0.9377831957177323,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,40,0.22727196084590023,0.649348459559715,0.9390284314741443,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,41,0.2394862340106479,0.6842463828875655,0.9402935068005392,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,42,0.25235693865241454,0.7210198247211844,0.9415765669674921,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,43,0.26591935335701605,0.7597695810200459,0.9428756174922761,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,44,0.28021065268671175,0.8006018648191765,0.9441885431558542,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,45,0.29527000907563467,0.8436285973589562,0.9455131296758293,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,46,0.3111387002013854,0.8889677148611012,0.9468470871110156,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,47,0.3278602221270973,0.9367434917917067,0.9481880740447889,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,48,0.3454804085240918,0.9870868814974052,0.9495337216663704,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,49,0.3640475563019168,1.0401358751483338,0.950881657011533,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,50,0.3836125579901163,1.0960358799717609,0.9522295247944641,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,51,0.40422904123459313,1.1549401178131233,0.9535750074219642,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,52,0.4259535157909203,1.2170100451169152,0.9549158429067439,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,53,0.44884552841751363,1.2824157954786104,0.9562498404858097,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,54,0.4729678260932233,1.3513366459806382,0.957574893817472,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,55,0.49838652800672717,1.4239615085906492,0.9588889916992532,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,56,0.5251713067891476,1.5004894479689932,0.9601902263352398,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,57,0.5533955794866471,1.581130227104706,0.9614767992520129,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,58,0.5831367087964648,1.666104882275614,0.9627470249207436,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,59,0.6144762151179741,1.7556463289084976,0.9639993476383909,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,7,167036,backward,60,0.6475,1.85,0.9652349081300673,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,0,0.027999999999999997,0.08,0.04342072315228703,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,1,0.02950480352851281,0.08429943865289374,0.04049000268771502,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,2,0.03109047968771934,0.08882994196491241,0.07967309804408662,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,3,0.03276137481404919,0.09360392804014056,0.06636216389911623,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,4,0.03452206882901746,0.09863448236862132,0.0602533311329074,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,5,0.03637738779278416,0.10393539369366904,0.08146402001760414,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,6,0.03833241713237916,0.1095211918067976,0.07336575355774502,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,7,0.04039251558085162,0.11540718737386178,0.07539771200585464,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,8,0.04256332986555068,0.12160951390157337,0.10845201768500891,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,9,0.04485081018579837,0.1281451719594239,0.11665870337818668,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,10,0.047261226522378616,0.13503207577822463,0.14433791888735306,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,11,0.04980118582354714,0.14228910235299183,0.19348932121346102,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,12,0.05247765011466842,0.14993614318476692,0.2627003586097778,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,13,0.055297955581118885,0.15799415880319684,0.32522901070226196,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,14,0.05826983267676218,0.16648523621932054,0.406296746285296,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,15,0.061401427313113675,0.1754326494660391,0.5069726515019,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,16,0.06470132318727426,0.18486092339221216,0.5998194385685397,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,17,0.06817856530983343,0.1947959008852384,0.6994698445451583,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,18,0.07184268479723267,0.20526481370637908,0.7762728827618905,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,19,0.07570372499654372,0.21629635713298206,0.8531891691809204,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,20,0.07977226901427091,0.22792076861220262,0.8971815076605743,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,21,0.0840594687246333,0.24016991064180943,0.9138018913626048,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,22,0.08857707533683831,0.25307735810525234,0.9213094604906278,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,23,0.09333747160513185,0.2666784903003767,0.9236588332369047,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,24,0.09835370576991276,0.2810105879140365,0.9250146307008731,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,25,0.103639527322944,0.2961129352084114,0.9257528711983294,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,26,0.10920942469469275,0.31202692769912216,0.9267690163780304,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,27,0.11507866496710088,0.3287961856202883,0.9276540239938557,256,850,61
$S^2\times S^2$,1,2,2,4,4,True,discontinuous test,0.35,8,167037,forward,28,0.12126333572063788,0.34646667348753685,0.9286004120794411,256,850,61
